original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date,flagged,catalogue_year
"East Riding Antiquarian Society, Transactions. Vol. 21. 9x6, pp. 142, 1os. 6d. net A. BROWN, May 16",69,77,,,"East Riding Antiquarian Society, Transactions. Vol. 21.",,"9x6, pp. 142, 1os. 6d. net",A. BROWN,May 16,False,1916
"Eastern backwater (An). By “ Boxwallah."" 8vo. 9 x 54, pp. 320, 75. 6d. net ..MELROSE, Sep. 16",69,77,,,"Eastern backwater (An). By “ Boxwallah.""",8vo.,"9 x 54, pp. 320, 75. 6d. net ..",MELROSE,Sep. 16,False,1916
"Easton (H. T.)-The Work of a bank. Rev. ed. 28. net ..E. WILSON, May 16",69,77,,Easton (H. T.),The Work of a bank. Rev. ed.,,28. net,E. WILSON,May 16,False,1916
"Eastwood (R. A.)-A Brief introduction to Austin's Theory of positive law and sover- eignty. Cr. 8vo. 71X5, 39. 6d. net SWEET & M., Apr. 16",69,77,,Eastwood (R. A.),A Brief introduction to Austin's Theory of positive law and sover- eignty.,Cr. 8vo.,"71X5, 39. 6d. net",SWEET & M.,Apr. 16,False,1916
"Easy Roumanian for our men abroad, and how to pronounce it. 18mo., swd. 6d. net ROUTLEDGE, Nov. 16",69,77,,,"Easy Roumanian for our men abroad, and how to pronounce it.","18mo.,",swd. 6d. net,ROUTLEDGE,Nov. 16,False,1916
"Eaton (Robert)—The Mirror of justice : chapters on our Blessed Lady. IS. net WASHBOURNE, July 16",69,77,,Eaton (Robert),The Mirror of justice : chapters on our Blessed Lady.,,IS. net,WASHBOURNE,July 16,False,1916
"Eaton (Walter Prichard)-The Idyl of Twin Fires. Illus. Cr. 8vo. 8 X 51, pp. 312, 6s. HODDER & S., Feb. 16",69,77,,Eaton (Walter Prichard),The Idyl of Twin Fires. Illus.,Cr. 8vo.,"8 X 51, pp. 312, 6s.",HODDER & S.,Feb. 16,False,1916
"Eade (Sir Peter)-Autobiography. W. Selections from his diary. Ed. by Sydney H. Long. 81x5), pp. 211, 75. 6d. net.. JARROLD, Oct. 16",69,77,,Eade (Sir Peter),Autobiography. W. Selections from his diary. Ed. by Sydney H. Long.,,"81x5), pp. 211, 75. 6d. net..",JARROLD,Oct. 16,False,1916
"Eady (K. M.)—Two Barchester boys. New issue. Cr. 8vo. 71 x 5, PP. 330, 25. PARTRIDGE, Nov. 16",69,77,,Eady (K. M.),Two Barchester boys. New issue.,Cr. 8vo.,"71 x 5, PP. 330, 25.",PARTRIDGE,Nov. 16,False,1916
"Eagar (Aimée e.)-Our heroes (1914-1916). Cr. 8vo. 7+ X 41, pp. 47, 25. 6d. net ; swd. is. net E. MACDONALD, May 16",69,77,,Eagar (Aimée e.),Our heroes (1914-1916).,Cr. 8vo.,"7+ X 41, pp. 47, 25. 6d. net ; swd. is. net",E. MACDONALD,May 16,False,1916
"Eagle (R. L.)-New light on the enigmas of Shakespeare's Sonnets. Cr. 8vo. 74 x 41, pp. 96, 28, 6d. net .LONG, June 16",69,77,,Eagle (R. L.),New light on the enigmas of Shakespeare's Sonnets.,Cr. 8vo.,"74 x 41, pp. 96, 28, 6d. net .",LONG,June 16,False,1916
"Ealand (C. A.)-Insect enemies. C. 8vo. 75 X5, pp. 223, 6s, net .RICHIARDS, Oct. 16",69,77,,Ealand (C. A.),Insect enemies.,C. 8vo.,"75 X5, pp. 223, 6s, net .",RICHARDS,Oct. 16,False,1916
"Ecclesiastical Commissioners for England-68th ! Report. 2d. WYMAN, Mar. 16",70,78,,,Ecclesiastical Commissioners for England-68th ! Report.,,2d.,WYMAN,Mar. 16,False,1916
"Echoing melodies: compilation by “J. E.” 18mo. 6X3), pp. 46, 4d. net. (Rosemary book- lets) .. SIMPKIN, Sep. 16",70,78,,,Echoing melodies: compilation by “J. E.”,18mo.,"6X3), pp. 46, 4d. net. (Rosemary book- lets)",SIMPKIN,Sep. 16,False,1916
"Eckenrode (H. J.)- The Revolution in Virginia. Cr. 8vo. 8 X 51, 8s. 6d. net CONSTABLE, June 16",70,78,,Eckenrode (H. J.),The Revolution in Virginia.,Cr. 8vo.,"8 X 51, 8s. 6d. net",CONSTABLE,June 16,False,1916
"Economic Conference of the Allies--Recommenda- tions of the Econ. Conf. held at Paris 14th-17th June, 1916. id. .WYMAN, June 16",70,78,,,"Economic Conference of the Allies--Recommenda- tions of the Econ. Conf. held at Paris 14th-17th June, 1916.",,id. .,WYMAN,June 16,False,1916
"Economic Journal (The). Vol. 25. 2IS. net MACMILLAN, Jan. 16",70,78,,,Economic Journal (The). Vol. 25.,,2IS. net,MACMILLAN,Jan. 16,False,1916
"Eddy (G. Sherwood)—The Faith of honest doubt. New ed. Cr. 8vo. 71 X 5, swd. 3d. net LONGMANS, Dec. 16",70,78,,Eddy (G. Sherwood),The Faith of honest doubt. New ed.,Cr. 8vo.,"71 X 5, swd. 3d. net",LONGMANS,Dec. 16,False,1916
"Eddy (G. Sherwood)—The Meaning of suffering. Cr. 8vo. 71 x 5, swd. 3d. net LONGMANS, Dec. 16",70,78,,Eddy (G. Sherwood),The Meaning of suffering.,Cr. 8vo.,"71 x 5, swd. 3d. net",LONGMANS,Dec. 16,False,1916
"Eddy (G. Sherwood)—The Students of Asia. Foreword by the Hon. Sir Arthur Lawley. Cr. 8vo. 74 X 5, pp. 327, 3s. 6d. net R.T.S., Sep. 16",70,78,,Eddy (G. Sherwood),The Students of Asia. Foreword by the Hon. Sir Arthur Lawley.,Cr. 8vo.,"74 X 5, pp. 327, 3s. 6d. net",R.T.S.,Sep. 16,False,1916
"Eddy (G. Sherwood)-Suffering and the war. Cr. 8vo. 73 x 54, 2s, net; swd. is. net LONGMANS, Dec. 16",70,78,,Eddy (G. Sherwood),Suffering and the war.,Cr. 8vo.,"73 x 54, 2s, net; swd. is. net",LONGMANS,Dec. 16,False,1916
"Eden (Thomas Watts) and Lockyer (Cuthbert)- Gynæcology, for students and practitioners. Ryl, 8vo. 103 x 61, pp. 896, 278. net CHURCHILL, Aug. 16",70,78,,Eden (Thomas Watts) and Lockyer (Cuthbert),"Gynæcology, for students and practitioners.","Ryl, 8vo.","103 x 61, pp. 896, 278. net",CHURCHILL,Aug. 16,False,1916
"Edgar (George)--The Blue bird's-eye. Cheap ed. 16no. 61 x 41, pp. 254, 7d. net NEWNES, Mar. 16",70,78,,Edgar (George),The Blue bird's-eye. Cheap ed.,16no.,"61 x 41, pp. 254, 7d. net",NEWNES,Mar. 16,False,1916
"Edgar (George)—Honours of war. Cr. 8vo. pp. 315, 6s. MILLS & B., Sep. 16",70,78,,Edgar (George),Honours of war.,Cr. 8vo.,"pp. 315, 6s.",MILLS & B.,Sep. 16,False,1916
"Edgar (George)-Kent the fighting man ; a story of the ring. Cr. 8vo. 74x44, pp. 314, 6s. MILLS & B., Feb. 16",70,78,,Edgar (George),Kent the fighting man ; a story of the ring.,Cr. 8vo.,"74x44, pp. 314, 6s.",MILLS & B.,Feb. 16,False,1916
"Edgar (George)-Kent, the fighting man : a story of the ring. Cheaper ed. Cr. 8vo. 74 x 41, pp. 311, IS. net . MILLS & B., Oct. 16",70,78,,Edgar (George),"Kent, the fighting man : a story of the ring. Cheaper ed.",Cr. 8vo.,"74 x 41, pp. 311, IS. net .",MILLS & B.,Oct. 16,False,1916
"Edge of Empire, Sutherland (J.) 6s. Edgeworth (Maria)—Rosamond and other tales. Re-told by A. Pitt-Kethley. 8vo. 81 x64, bds. IS. net (One syllable bks.) ROUTLEDGE, Nov. 16",70,78,"Edge of Empire, Sutherland (J.) 6s.",Edgeworth (Maria),Rosamond and other tales. Re-told by A. Pitt-Kethley.,8vo.,"81 x64, bds. IS. net (One syllable bks.)",ROUTLEDGE,Nov. 16,False,1916
"Edkins (Joseph)-Chinese Buddhism. Pop. ed. 8vo. 87 x 51, 75. 6d. net. (Trdoner's Oriental ser.) .ROUTLEDGE, Jan. 16",70,78,,Edkins (Joseph),Chinese Buddhism. Pop. ed.,8vo.,"87 x 51, 75. 6d. net. (Trdoner's Oriental ser.) .",ROUTLEDGE,Jan. 16,False,1916
"Edmonds (C. D.)—Greek history for schools. 2nd impr. Illus., maps. Demy 8vo. 8} x 5), pp. 348, 6s. net CAMB. UNIV. PR., Sep. 16",70,78,,Edmonds (C. D.),"Greek history for schools. 2nd impr. Illus., maps.",Demy 8vo.,"8} x 5), pp. 348, 6s. net",CAMB. UNIV. PR.,Sep. 16,False,1916
"Edmonds (Harfield H.) and Lee (Norman N.) Brook and river trouting: a manual of modern North-country methods. Col. illus. of flies and fly dressing materials. IcS. 6d, net (23, Bank St., Bradford) N. N. LEE, Apr. 16",70,78,,Edmonds (Harfield H.) and Lee (Norman N.),Brook and river trouting: a manual of modern North-country methods. Col. illus. of flies and fly dressing materials.,,"IcS. 6d, net (23, Bank St., Bradford)",N. N. LEE,Apr. 16,False,1916
"Edquist (Alfred George)-Nature studies in Australasia. Cr. 8vo. 71 X 5, pp. 199, 2s. 6d. net. (Commonwealth nature study ser. Pt. I) SIMPKIN, July 16",70,78,,Edquist (Alfred George),Nature studies in Australasia.,Cr. 8vo.,"71 X 5, pp. 199, 2s. 6d. net. (Commonwealth nature study ser. Pt. I)",SIMPKIN,July 16,False,1916
"Edsall (Edward W.)—The Coming scrap of paper. Cr. 8vo. 74 x 41, pp. 188, 2s. 6d. net ALLEN & U., Jan. 16",70,78,,Edsall (Edward W.),The Coming scrap of paper.,Cr. 8vo.,"74 x 41, pp. 188, 2s. 6d. net",ALLEN & U.,Jan. 16,False,1916
"Education (Board of)-Circulars : Teaching of coal mining in part time schools. 4d. WYMAN, June 16",70,78,,,Education (Board of)-Circulars : Teaching of coal mining in part time schools.,,4d.,WYMAN,June 16,False,1916
"Education (Bd. of)—Medical Officer (Chief), Annual rpt. of, for 1915. 9d. WYMAN, Sep. 16",70,78,,,"Education (Bd. of)—Medical Officer (Chief), Annual rpt. of, for 1915.",,9d.,WYMAN,Sep. 16,False,1916
"Education (Board of)—Report for 1914-15. 5 d. WYMAN, June 16",70,78,,,Education (Board of)—Report for 1914-15.,,5 d.,WYMAN,June 16,False,1916
"Education (Board of)-Scholarships for higher education : Interim rpt. of Consultative Com. 4}d. .W'YMAN, July 16",70,78,,,Education (Board of)-Scholarships for higher education : Interim rpt. of Consultative Com.,,4}d.,WYMAN,July 16,False,1916
"Education (Board of)—School attendance and employment in agriculture : Summary of returns, on May 31st, 1916. £d. WYMAN, July 16",70,78,,,"Education (Board of)—School attendance and employment in agriculture : Summary of returns, on May 31st, 1916.",,£d.,WYMAN,July 16,False,1916
"Education (Bd. of)-Statistics of public education in England and Wales, 1913-14. Is. id. WYMAN, Nov. 15",70,78,,,"Education (Bd. of)-Statistics of public education in England and Wales, 1913-14.",,Is. id.,WYMAN,Nov. 15,False,1916
"Education (Board of)-Summer courses in Eng. for instruc. in var. subs., 1916. id. WYMAN, June 16",70,78,,,"Education (Board of)-Summer courses in Eng. for instruc. in var. subs., 1916.",,id.,WYMAN,June 16,False,1916
"Education (Board of)—Training of teachers for secondary schools : Regns. in force fr. Aug. 1, 1916. id. .WYMAN, June 16",71,79,,,"Education (Board of)—Training of teachers for secondary schools : Regns. in force fr. Aug. 1, 1916.",,id. .,WYMAN,June 16,False,1916
"Education (Ireland)—Annual rpt. of Commis- sioners for 1915. 2d. WYMAN, July 16",71,79,,,Education (Ireland)—Annual rpt. of Commis- sioners for 1915.,,2d.,WYMAN,July 16,False,1916
"Education (Ireland)-Inter, educa. : Account, 1915. fd... .WYMAN, June 16",71,79,,,"Education (Ireland)-Inter, educa. : Account, 1915. fd...",,,WYMAN,June 16,False,1916
"Education (Ireland)-Inter. E. Bd.: Rules and schedule cont. prog. of examinations, 1917. 3d. WYMAN, June 16",71,79,,,"Education (Ireland)-Inter. E. Bd.: Rules and schedule cont. prog. of examinations, 1917.",,3d.,WYMAN,June 16,False,1916
"Education (Ireland)-National education : 81st rpt. of Commrs., for 1914-15. 21d. WYMAN, Oct. 16",71,79,,,"Education (Ireland)-National education : 81st rpt. of Commrs., for 1914-15.",,21d.,WYMAN,Oct. 16,False,1916
"Education (Ireland)--National educa. : Exam. questions, Easter, July, 1915. Fa. 6d. WYMAN, Jan. 16",71,79,,,"Education (Ireland)--National educa. : Exam. questions, Easter, July, 1915.",,Fa. 6d.,WYMAN,Jan. 16,False,1916
"Education (Ireland)-National education : Rules and regns., 1915-16. W. supp. cont. rev. for 1916–17. 4d. .WYMAN, Oct. 16",71,79,,,"Education (Ireland)-National education : Rules and regns., 1915-16. W. supp. cont. rev. for 1916–17.",,4d. .,WYMAN,Oct. 16,False,1916
"Education (Scotland)-Committee of Council on : Rpt. for 1915-16. 2}d. ..WYMAN, July 16",71,79,,,Education (Scotland)-Committee of Council on : Rpt. for 1915-16.,,2}d. ..,WYMAN,July 16,False,1916
"Education (Scotland)—Regulations for continua- tion classes, 1915 : Contin. of, w. modifications, id. .WYMAN, May 16",71,79,,,"Education (Scotland)—Regulations for continua- tion classes, 1915 : Contin. of, w. modifications, id.",,,WYMAN,May 16,False,1916
"Education (Scotland)-Regulations for the prelim. educa., training and certification of teachers for various grades of schools, 1915 : Amend. £d. WYMAN, May 16",71,79,,,"Education (Scotland)-Regulations for the prelim. educa., training and certification of teachers for various grades of schools, 1915 : Amend. £d.",,,WYMAN,May 16,False,1916
"Education (Scotland)-Regns., 2nd Oct., 1916, as to grants to school boards in respect of medical treatment of necessitous school children during 1917. d. WYMAN, Oct. 16",71,79,,,"Education (Scotland)-Regns., 2nd Oct., 1916, as to grants to school boards in respect of medical treatment of necessitous school children during 1917.",,d.,WYMAN,Oct. 16,False,1916
"Education (Scotland)-Reports, &c., issued in 1914-15. 8s. WYMAN, Jan. 16",71,79,,,"Education (Scotland)-Reports, &c., issued in 1914-15.",,8s.,WYMAN,Jan. 16,False,1916
"Education (Scotland)—Secondary Education : Report, 1915. 3d. WYMAN, Nov. 15",71,79,,,"Education (Scotland)—Secondary Education : Report, 1915.",,3d.,WYMAN,Nov. 15,False,1916
"Education (Scotland)-Superannuation scheme for teachers, 1915: Amendment. fd. WYMAN, Aug. 16",71,79,,,"Education (Scotland)-Superannuation scheme for teachers, 1915: Amendment.",,fd.,WYMAN,Aug. 16,False,1916
"Education (Wales)-Statistics of public education in Wales (with Monmouthshire), 1913-14. 8d. WYMAN, Nov. 15",71,79,,,"Education (Wales)-Statistics of public education in Wales (with Monmouthshire), 1913-14.",,8d.,WYMAN,Nov. 15,False,1916
"Education (Board of) (Welsh Dept.)-Nation and its books. IS. WYMAN, July 16",71,79,,,Education (Board of) (Welsh Dept.)-Nation and its books.,,IS.,WYMAN,July 16,False,1916
"Education (Bd. of) (Welsh Dept )-Rpt. under Welsh Inter, Educa. Act, 1889, for 1915. id. WYMAN, May 16",71,79,,,"Education (Bd. of) (Welsh Dept )-Rpt. under Welsh Inter, Educa. Act, 1889, for 1915.",,id.,WYMAN,May 16,False,1916
"Education (Juvenile) in rela. to employment after the war (Dept. Com. on)-Interim report. £d. WYMAN, Oct. 16",71,79,,,Education (Juvenile) in rela. to employment after the war (Dept. Com. on)-Interim report.,,£d.,WYMAN,Oct. 16,False,1916
"Edwards (Arthur Langley)-The Last challenge. Cr. 8vo. 71 x 41, pp. 256, is. net MILLS & B., Nov. 16",71,79,,Edwards (Arthur Langley),The Last challenge.,Cr. 8vo.,"71 x 41, pp. 256, is. net",MILLS & B.,Nov. 16,False,1916
"Edwards (C. A.)-The Physico-chemical properties of steel. Illus, 8vo. 91 x 61, pp. 240, ios. 6d. net .C. GRIFFIN, May 16",71,79,,Edwards (C. A.),The Physico-chemical properties of steel.,"Illus, 8vo.","91 x 61, pp. 240, ios. 6d. net .",C. GRIFFIN,May 16,False,1916
"Edwards (Eileen)-Modern physical culture for women and girls. W. chapter on massage by Alfred Peters. Cr. 8vo. 71 x 41, pp. 102, 35. 6d. net SIMPKIN, May 16",71,79,,Edwards (Eileen),Modern physical culture for women and girls. W. chapter on massage by Alfred Peters.,Cr. 8vo.,"71 x 41, pp. 102, 35. 6d. net",SIMPKIN,May 16,False,1916
"Egyptian archæology (J1 of)--Vol. 3, pt. 2, 6s. net (Egypt. Explor. Fund), MILFORD, Apr. 16",71,79,,,"Egyptian archæology (J1 of)--Vol. 3, pt. 2,",,6s. net (Egypt. Explor. Fund),MILFORD,Apr. 16,False,1916
"Eichel (Otto R.)-A Manual of fire prevention and fire protection for hospitals. Cr. 8vo. 71 x 5, 45. 6d. net .CHAPMAN & H., Oct. 16",71,79,,Eichel (Otto R.),A Manual of fire prevention and fire protection for hospitals.,Cr. 8vo.,"71 x 5, 45. 6d. net .",CHAPMAN & H.,Oct. 16,False,1916
"Eighinger (S. R.) and Hutton (M. S.)—Steam traction engineering. 8vo. 81* 5), 1os. 6d. net APPLETON, May 16",71,79,,Eighinger (S. R.) and Hutton (M. S.),Steam traction engineering.,8vo.,"81* 5), 1os. 6d. net",APPLETON,May 16,False,1916
"Elder (T. C.)—The Coming crash of peace and Britain's mechanical renaissance. Cr. 8vo. 71x41, pp. 149, 28. net ......SIMPKIN, July 16",72,80,,Elder (T. C.),The Coming crash of peace and Britain's mechanical renaissance.,Cr. 8vo.,"71x41, pp. 149, 28. net",SIMPKIN,July 16,False,1916
"Eldridge (Philip Xenophon)-A Pastoral year. Cr. 8vo. 71 x 54, pp. 77, 28. 6d. net F. & E. STONEHAM, A pr. 16",72,80,,Eldridge (Philip Xenophon),A Pastoral year.,Cr. 8vo.,"71 x 54, pp. 77, 28. 6d. net",F. & E. STONEHAM,Apr. 16,False,1916
"Electric signalling w. bare wires so far as regards the danger of ignition of inflammable gaseous mixtures by the break-flash at the signal wires : Rpt. on. 3d. .WYMAN, July 16",72,80,,,Electric signalling w. bare wires so far as regards the danger of ignition of inflammable gaseous mixtures by the break-flash at the signal wires : Rpt. on.,,3d. .,WYMAN,July 16,False,1916
"Elements of reconstruction (The). Repr. from “ The Times.' 18mo. 6*X41, pp. 120, is. net NISBET, Nov. 16",72,80,,,Elements of reconstruction (The). Repr. from “ The Times.',18mo.,"6*X41, pp. 120, is. net",NISBET,Nov. 16,False,1916
"Eloy (Charles V. A.)--How to save a big ship from sinking even though torpedoed. New ed. Cr. 8vo. 71 x 5, pp. 208, bds. 25. 6d. net SIMPKIN, A pr. 16",72,80,,Eloy (Charles V. A.),How to save a big ship from sinking even though torpedoed. New ed.,Cr. 8vo.,"71 x 5, pp. 208, bds. 25. 6d. net",SIMPKIN,Apr. 16,False,1916
"Elgle (Joseph H.)-The Complete star guide. 18mo. 7x44, pp. 44, is, net.. SIMPKIN, Oct. 16",72,80,,Elgle (Joseph H.),The Complete star guide.,18mo.,"7x44, pp. 44, is, net..",SIMPKIN,Oct. 16,False,1916
"Elias (Edith L.)--Abraham Lincoln. 73 x 53, pp. 192, is. 3d. ; 25. net; hf. Ithr. 35. net. (Heroes of all time ser.) HARRAP, Dec. 16",72,80,,Elias (Edith L.),Abraham Lincoln.,,"73 x 53, pp. 192, is. 3d. ; 25. net; hf. Ithr. 35. net. (Heroes of all time ser.)",HARRAP,Dec. 16,False,1916
"Ellas (Edith L.) ed.-English literature in prose and verse from Cowper to Landor. Cr. 8vo. 73 x5, Is. 6d. .HARRAP, Apr. 16",72,80,,Ellas (Edith L.) ed.,English literature in prose and verse from Cowper to Landor.,Cr. 8vo.,"73 x5, Is. 6d. .",HARRAP,Apr. 16,False,1916
"Eliezer (Rabbi)--Pirkê de Rabbi Eliezer. Trans. and annotated, w. intro. and indices, by Gerald Friedlander. 8vo. 81 X 51, ros. 6d. net ROUTLEDGE, July 16",72,80,,Eliezer (Rabbi),"Pirkê de Rabbi Eliezer. Trans. and annotated, w. intro. and indices, by Gerald Friedlander.",8vo.,"81 X 51, ros. 6d. net",ROUTLEDGE,July 16,False,1916
"Eliot (George)-Romola. Ed. w. intro. and notes by C. B. Wheeler, Pott 8vo. 6 X 4, PP. 723. 28. 6d. net MILFORD, Oct. 16",72,80,,Eliot (George),"Romola. Ed. w. intro. and notes by C. B. Wheeler,",Pott 8vo.,"6 X 4, PP. 723. 28. 6d. net",MILFORD,Oct. 16,False,1916
"Eliot (George) -Scenes of clerical life. Ed. w. intro. by W. Warde Fowler. Notes by E. Limouzin. Pott 8vo. 6 X 4, pp. 483, 28. net MILFORD, Oct. 16",72,80,,Eliot (George),Scenes of clerical life. Ed. w. intro. by W. Warde Fowler. Notes by E. Limouzin.,Pott 8vo.,"6 X 4, pp. 483, 28. net",MILFORD,Oct. 16,False,1916
"Eliot (M. E. Yorke)— Tacheometer surveying, w. spec. notes on plotting, care and adjustment of instruments, field work, and calculations. Cr. 8vo. 71 x 5, pp. 158, 5s. net ....SPON, Jan. 16",72,80,,Eliot (M. E. Yorke),"Tacheometer surveying, w. spec. notes on plotting, care and adjustment of instruments, field work, and calculations.",Cr. 8vo.,"71 x 5, pp. 158, 5s. net ....",SPON,Jan. 16,False,1916
"Ellerker (Marie St. S.)--Behold the Lamb: a book for the little ones. 18mo. 61 x 44, pp. 106, is. net. (Liverpool books) Soc. or SS. PETER & PAUL, Apr. 16",72,80,,Ellerker (Marie St. S.),Behold the Lamb: a book for the little ones.,18mo.,"61 x 44, pp. 106, is. net. (Liverpool books)",SOC. OF SS. PETER & PAUL,Apr. 16,False,1916
"Ellerker (Marie St. S.)--Master where dwellest thou ? Cr. 8vo. 71 x 5, pp. 120, 28. 6d. net Soc. SS. PETER & PAUL, Feb. 16",72,80,,Ellerker (Marie St. S.),Master where dwellest thou ?,Cr. 8vo.,"71 x 5, pp. 120, 28. 6d. net",SOC. OF SS. PETER & PAUL,Feb. 16,False,1916
"Ellerker (Marie St. S.)- The Story of Saint Dominic: a book for the little ones. 18mo. 64 x 41, pp. 108, is. net. (Liverpool books) Soc. of SS. PETER & PAUL, Apr. 16",72,80,,Ellerker (Marie St. S.),The Story of Saint Dominic: a book for the little ones.,18mo.,"64 x 41, pp. 108, is. net. (Liverpool books)",SOC. OF SS. PETER & PAUL,Apr. 16,False,1916
"Ellorker (Marie St. S.)--A Wreath of feasts : a book for the little ones. 18mo. 63 X 44, pp. 120, is. net. (Liverpool books) Soc. OF SS. PETER & PAUL, Apr. 16",72,80,,Ellorker (Marie St. S.),A Wreath of feasts : a book for the little ones.,18mo.,"63 X 44, pp. 120, is. net. (Liverpool books)",SOC. OF SS. PETER & PAUL,Apr. 16,False,1916
"Ellery (Eloise)—Brissot de Warville : a study in the hist, of the French Revolution. 9x6, pp. 547, 8s. 6d. net. (Vassar Semi-Centennial ser.) CONSTABLE, Dec. 16",72,80,,Ellery (Eloise),"Brissot de Warville : a study in the hist, of the French Revolution.",,"9x6, pp. 547, 8s. 6d. net. (Vassar Semi-Centennial ser.)",CONSTABLE,Dec. 16,False,1916
"Elliott (Edward)-American government and majority rule. 8vo. 81 x 51, 5s, 6d. net MILFORD, Apr. 16",72,80,,Elliott (Edward),American government and majority rule.,8vo.,"81 x 51, 5s, 6d. net",MILFORD,Apr. 16,False,1916
"Elliott (S. K. ÉLife's pictures. a. 8vo. 71 x 5, pp. 127, Is. net ......MURRAY & E., July 16",72,80,,Elliott (S. K. É,Life's pictures.,a. 8vo.,"71 x 5, pp. 127, Is. net",MURRAY & E.,July 16,False,1916
"Ellis (Havelock)-Essays in war-time. Cr. 8vo. 84x54, pp. 352, 5s, net ..CONSTABLE, Nov. 16",72,80,,Ellis (Havelock),Essays in war-time.,Cr. 8vo.,"84x54, pp. 352, 5s, net ..",CONSTABLE,Nov. 16,False,1916
"Ellis (Mrs. Havelock)-Kit's woman : a Cornish idyll. Pop. ed. Cr. 8vo. 77 x 41, pp. 166, swd. 19. net ..W, LAURIE, Feb. 16",72,80,,Ellis (Mrs. Havelock),Kit's woman : a Cornish idyll. Pop. ed.,Cr. 8vo.,"77 x 41, pp. 166, swd. 19. net ..",T. W. LAURIE,Feb. 16,False,1916
"Ellis (J.)-Keep to the right : ten minute talks to children. Cr. 8vo. 71 x 5, pp. 172, 28. net R. SCOTT, Nov. 16",73,81,,Ellis (J.),Keep to the right : ten minute talks to children.,Cr. 8vo.,"71 x 5, pp. 172, 28. net",R. SCOTT,Nov. 16,False,1916
"Elmslio (W. A. L.)-The Books of Chronicles. With maps, notes and introduction. 16mo. 64 x 41, pp. 412, 45. 6d. net (Camb. Bible for schools and colleges) .. CAMB. UNIV. PR., Mar. 16",73,81,,Elmslio (W. A. L.),"The Books of Chronicles. With maps, notes and introduction.",16mo.,"64 x 41, pp. 412, 45. 6d. net (Camb. Bible for schools and colleges)",CAMB. UNIV. PR.,Mar. 16,False,1916
