,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
1374,"Coleridge (Hon. Stephen)-An Evening in my library among the English poets. Cr. 8vo. 74 x 5, pp. 217, 3s. 6d. net ..LANE, Oct. 16",Coleridge,Hon. Stephen,An Evening in my library among the English poets,LANE,3s. 6d.,8vo.,"Coleridge (Hon. Stephen)-An Evening in my library among the English poets. Cr. 8vo. 74 x 5, pp. 217, 35. 6d. net ..LANE, Oct. 16",Hon. Stephen Coleridge,['Coleridge (Hon. Stephen)'],,Oct. 16,net
1377,"Collins (E. B.) ed.-A George Eliot reader. Cr. 8vo. 71 x 5, pp. 186, 1s. 6d. MILFORD, Aug. 16",Collins,E. B.,A George Eliot reader,MILFORD,1s. 6d.,8vo.,"Collins (E. B.) ed.-A George Eliot reader. Cr. 8vo. 71 x 5, pp. 186, Is. 6d. MILFORD, Aug. 16",E. B. Collins,['Collins (E. B.)'],ed.,Aug. 16,
1382,"Collinson (T. H.)--Poems of nature and life. Cr. 8vo., pp. 87, 28. 6d. net......R. GRANT, Oct. 16",Collinson,T. H.,Poems of nature and life,R. GRANT,6d.,8vo.,"Collinson (T. H.)--Poems of nature and life. Cr. 8vo., pp. 87, 28. 6d. net......R. GRANT, Oct. 16",T. H. Collinson,['Collinson (T. H.)'],,Oct. 16,net
1383,"Collinson-Morley (Lacy)- Shakespeare in Italy. 8vo. 97 x6, pp. 187, 6s. net SHAKESPEARE HEAD PR., Aug. 16",Collinson-Morley,Lacy,Shakespeare in Italy,SHAKESPEARE HEAD PR.,6s.,8vo.,"Collinson-Morley (Lacy)- Shakespeare in Italy. 8vo. 97 x6, pp. 187, 6s. net SHAKESPEARE HEAD PR., Aug. 16",Lacy Collinson-Morley,['Collinson-Morley (Lacy)'],,Aug. 16,net
1384,"Colmer (Francis)- Shakespeare in time of war : excerpts fr. the plays arranged w. topical allusion. Cr. 8vo. 73 x 41, pp. 204, 3s. 6d. net SMITH, E., May 16",Colmer,Francis,Shakespeare in time of war : excerpts fr,"SMITH, E.",3s. 6d.,8vo.,"Colmer (Francis)- Shakespeare in time of war : excerpts fr. the plays arranged w. topical allusion. Cr. 8vo. 73 x 41, pp. 204, 3s. 6d. net SMITH, E., May 16",Francis Colmer,['Colmer (Francis)'],,May 16,net
1388,"Colum (Padraic)-Wild earth, and other poems. Cr. 8vo. 8 X 55, pp. 71, 3s. net MAUNSEL, Dec. 16",Colum,Padraic,"Wild earth, and other poems",MAUNSEL,3s.,8vo.,"Colum (Padraic)-Wild earth, and other poems. Cr. 8vo. 8 X 55, pp. 71, 35. net MAUNSEL, Dec. 16",Padraic Colum,['Colum (Padraic)'],,Dec. 16,net
1390,"Comfort (Will Levington)-Child and country : a bk. of the younger generation. Cr. 8vo. 75, pp. 348, 6s. net .. HODDER & S., July 16",Comfort,Will Levington,Child and country : a bk,HODDER & S.,6s.,8vo.,"Comfort (Will Levington)-Child and country : a bk. of the younger generation. Cr. 8vo. 75, pp. 348, 6s. net .. HODDER & S., July 16",Will Levington Comfort,['Comfort (Will Levington)'],,July 16,net
1392,"Commons (John R.) and Andrews (John B.) Principles of labor legislation. 8vo. 8 x 5), 7s. 6d. net ..HARPER, Apr. 16",Commons,John R.,Principles of labor legislation,HARPER,7s. 6d.,8vo.,"Commons (John R.) and Andrews (John B.) Principles of labor legislation. 8vo. 8 x 5), 75. 6d. net ..HARPER, Apr. 16",John R. Commons,"['Commons (John R.)', 'Andrews (John B.)']",,Apr. 16,net
1396,"Compton-Rickett (A.)—The Divine drama and poems. Cr. 8vo. 71 X 5, 3s. 6d, net ROUTLEDGE, May 16",Compton-Rickett,A.,The Divine drama and poems,ROUTLEDGE,3s. 6d.,8vo.,"Compton-Rickett (A.)—The Divine drama and poems. Cr. 8vo. 71 X 5, 35. 6d, net ROUTLEDGE, May 16",A. Compton-Rickett,['Compton-Rickett (A.)'],,May 16,net
1406,"Connell (J. M.)- The Story of an old moeting. house. 8vo. 9X6, 5s, net.. LONGMANS, May 16",Connell,J. M.,The Story of an old moeting,LONGMANS,5s.,8vo.,"Connell (J. M.)- The Story of an old moeting. house. 8vo. 9X6, 5s, net.. LONGMANS, May 16",J. M. Connell,['Connell (J. M.)'],,May 16,net
1415,"Conrad (Joseph)-Chance ; a tale in two parts. Cheaper ed. Cr. 8vo. 7* x 5, pp. 414, 2s, net METHUEN, Feb. 16",Conrad,Joseph,Chance ; a tale in two parts,METHUEN,2s.,8vo.,"Conrad (Joseph)-Chance ; a tale in two parts. Cheaper ed. Cr. 8vo. 7* x 5, pp. 414, 2s, net METHUEN, Feb. 16",Joseph Conrad,['Conrad (Joseph)'],,Feb. 16,net
1419,"Conran (Marcell W. T.)--A Chaplet of prayer. 32mo. 43 X 3, pp. 50, 6d. net; swd. 3d. net S.P.C.K., Aug. 16",Conran,Marcell W. T.,A Chaplet of prayer,S.P.C.K.,3d.,32mo.,"Conran (Marcell W. T.)--A Chaplet of prayer. 32mo. 43 X 3, pp. 50, 6d. net; swd. 3d. net S.P.C.K., Aug. 16",Marcell W. T. Conran,['Conran (Marcell W. T.)'],,Aug. 16,net
1421,"Conran (Marcell W. T.)--Two chaplets of prayers. New and rev. ed. 18mo. 51 X 4), pp. 96, 8d. net; swd. 5d. net ....... .S.P.C.K., Aug. 16",Conran,Marcell W. T.,Two chaplets of prayers,S.P.C.K.,5d.,18mo.,"Conran (Marcell W. T.)--Two chaplets of prayers. New and rev. ed. 18mo. 51 X 4), pp. 96, 8d. net; swd. 5d. net ....... .S.P.C.K., Aug. 16",Marcell W. T. Conran,['Conran (Marcell W. T.)'],,Aug. 16,net
1429,"Con way (Hugh)—Dark days. Cheap ed. 18mo. 07X4, pp. 184, 7d. net . . COLLINS, May 16",Con way,Hugh,Dark days,COLLINS,7d.,18mo.,"Con way (Hugh)—Dark days. Cheap ed. 18mo. 07X4, pp. 184, 7d. net . . COLLINS, May 16",Hugh Con way,['Con way (Hugh)'],,May 16,net
1430,"Conway (R. S.)—The Youth of Virgil: a lecture. Ryl. 8vo., swd. 6d. net ..LONGMANS, Sep. 16",Conway,R. S.,The Youth of Virgil: a lecture,LONGMANS,6d.,8vo.,"Conway (R. S.)—The Youth of Virgil: a lecture. Ryl. 8vo., swd. 6d. net ..LONGMANS, Sep. 16",R. S. Conway,['Conway (R. S.)'],,Sep. 16,net
1431,"Conway (R. S.) see also Walters (C. F.) and Con- way. Conyers (Dorothea)--The Financing of Fiona. Cr. 8vo. 70 X54, pp. 316, 6s. ALLEN & U., Nov. 16",Conway,R. S.,The Financing of Fiona,ALLEN & U.,6s.,8vo.,"Conway (R. S.) see also Walters (C. F.) and Con- way. Conyers (Dorothea)--The Financing of Fiona. Cr. 8vo. 70 X54, pp. 316, 6s. ALLEN & U., Nov. 16",R. S. Conway,"['Conway (R. S.)', 'Conyers (Dorothea)']",,Nov. 16,
1432,"Conyers (Dorothea)-Meave. Cheap ed. Cr. 8vo. 7x4), pp. 320, 1s. net HUTCHINSON, May 16",Conyers,Dorothea,Meave,HUTCHINSON,1s.,8vo.,"Conyers (Dorothea)-Meave. Cheap ed. Cr. 8vo. 7x4), pp. 320, Is. net HUTCHINSON, May 16",Dorothea Conyers,['Conyers (Dorothea)'],,May 16,net
1433,"Conyers (Dorothea) -Old Andy. 4th ed. Cr. 8vo. 71 x 5, pp. 314, 2s, net METHUEN, Mar, 16",Conyers,Dorothea,Old Andy,METHUEN,2s.,8vo.,"Conyers (Dorothea) -Old Andy. 4th ed. Cr. 8vo. 71 x 5, pp. 314, 2s, net METHUEN, Mar, 16",Dorothea Conyers,['Conyers (Dorothea)'],,"Mar, 16",net
1437,"Conyors (Dorothea)-Some happenings of Glendalyne. 8vo. 8* X6, pp. 158, 6d. HUTCHINSON, July 16",Conyors,Dorothea,Some happenings of Glendalyne,HUTCHINSON,6d.,8vo.,"Conyors (Dorothea)-Some happenings of Glendalyne. 8vo. 8* X6, pp. 158, 6d. HUTCHINSON, July 16",Dorothea Conyors,['Conyors (Dorothea)'],,July 16,
1442,"Cook (V.)-Our brave dead : what becomes of them ?' Cr. 8vo., swd. 4d. ..KELLY, Apr. 16",Cook,V.,Our brave dead : what becomes of them ?',KELLY,4d.,8vo.,"Cook (V.)-Our brave dead : what becomes of them ?' Cr. 8vo., swd. 4d. ..KELLY, Apr. 16",V. Cook,['Cook (V.)'],,Apr. 16,
1443,"Cooke (A. W.)—The Land of 1srael and of Christ. Cr. 8vo. 77 x 41, pp. 136, is. 3d. net (Manuals for Christian thinkers).. . KELLY, Oct. 16",Cooke,A. W.,The Land of,KELLY,3d.,8vo.,"Cooke (A. W.)—The Land of Israel and of Christ. Cr. 8vo. 77 x 41, pp. 136, is. 3d. net (Manuals for Christian thinkers).. . KELLY, Oct. 16",A. W. Cooke,['Cooke (A. W.)'],,Oct. 16,net
1445,"Cooke (Clifton)-Practical singing. Cr. 8vo. 71 X 5, pp. 227, 2s. 6d. net....K. PAUL, Oct. 16",Cooke,Clifton,Practical singing,K. PAUL,2s. 6d.,8vo.,"Cooke (Clifton)-Practical singing. Cr. 8vo. 71 X 5, pp. 227, 25. 6d. net....K. PAUL, Oct. 16",Clifton Cooke,['Cooke (Clifton)'],,Oct. 16,net
1451,"Coolidge (Susan)-What Katy did at school. Abr. by Elizabeth Hardie. 4to. 101 X8, 1s. NELSON, Oct. 16",Coolidge,Susan,What Katy did at school,NELSON,1s.,4to.,"Coolidge (Susan)-What Katy did at school. Abr. by Elizabeth Hardie. 4to. 101 X8, Is. NELSON, Oct. 16",Susan Coolidge,['Coolidge (Susan)'],,Oct. 16,
1456,"Cooper (A. Heaton) and Mathew (Frank) Ireland. Painted by A. H. C.; described by F. M. 8vo., 9 X 61, pp. 231, 20s. net BLACK, July 16",Cooper,A. Heaton,Ireland,BLACK,20s.,8vo.,"Cooper (A. Heaton) and Mathew (Frank) Ireland. Painted by A. H. C.; described by F. M. 8vo., 9 X 61, pp. 231, 20s. net BLACK, July 16",A. Heaton Cooper,"['Cooper (A. Heaton)', 'Mathew (Frank)']",,July 16,net
1457,"Cooper (Arthur)-The Sexual disabilities of man and their treatment and prevention. 3rd ed. rev. and enl. Cr. 8vo. 71 X 5, pp. 235, 6s. net LEWIS, Sep. 16",Cooper,Arthur,The Sexual disabilities of man and their treatment and prevention,LEWIS,6s.,8vo.,"Cooper (Arthur)-The Sexual disabilities of man and their treatment and prevention. 3rd ed. rev. and enl. Cr. 8vo. 71 X 5, pp. 235, 6s. net LEWIS, Sep. 16",Arthur Cooper,['Cooper (Arthur)'],,Sep. 16,net
1458,"Cooper (Edward H.)-George & Son: a sporting tale. New ed. 8vo. 8} x 58, pp. 126, 6d. LONG, Aug. 16",Cooper,Edward H.,George & Son: a sporting tale,LONG,6d.,8vo.,"Cooper (Edward H.)-George & Son: a sporting tale. New ed. 8vo. 8} x 58, pp. 126, 6d. LONG, Aug. 16",Edward H. Cooper,['Cooper (Edward H.)'],,Aug. 16,
1459,"Cooper (J. Fenimore)--EI Oltimo de los Mohi- canos. Ed. by Dr. J. G. Wight and E. M. Parkhurst. Cr. 8vo., 3s. 6d. net HARRAP, Jan.16",Cooper,J. Fenimore,EI Oltimo de los Mohi- canos,HARRAP,3s. 6d.,8vo.,"Cooper (J. Fenimore)--EI Oltimo de los Mohi- canos. Ed. by Dr. J. G. Wight and E. M. Parkhurst. Cr. 8vo., 35. 6d. net HARRAP, Jan.16",J. Fenimore Cooper,['Cooper (J. Fenimore)'],,Jan.16,net
1460,"Cooper (John Butler)-Coo-oo-ee ! a tale of Bush- men fr. Australia to Anzac. Cr. 8vo. 73 x 5, pp. 312, 6s. .HODDER & S., Aug. 16",Cooper,John Butler,Coo-oo-ee ! a tale of Bush- men fr,HODDER & S.,6s.,8vo.,"Cooper (John Butler)-Coo-oo-ee ! a tale of Bush- men fr. Australia to Anzac. Cr. 8vo. 73 x 5, pp. 312, 6s. .HODDER & S., Aug. 16",John Butler Cooper,['Cooper (John Butler)'],,Aug. 16,
1464,"Oopping (Arthur E.)—The Laundress : a true story of love. Cr. 8vo. 71 X41, pp. 247, 2s. net R. T. S., July 16",Oopping,Arthur E.,The Laundress : a true story of love,R. T. S.,2s.,8vo.,"Oopping (Arthur E.)—The Laundress : a true story of love. Cr. 8vo. 71 X41, pp. 247, 25. net R. T. S., July 16",Arthur E. Oopping,['Oopping (Arthur E.)'],,July 16,net
1469,"Corbett-Smith (A.)—The Retreat from Mons. Cr. 8vo. 73 x 5, pp. 256, 3s. 6d. net CASSELL, Sep. 16",Corbett-Smith,A.,The Retreat from Mons,CASSELL,3s. 6d.,8vo.,"Corbett-Smith (A.)—The Retreat from Mons. Cr. 8vo. 73 x 5, pp. 256, 3s. 6d. net CASSELL, Sep. 16",A. Corbett-Smith,['Corbett-Smith (A.)'],,Sep. 16,net
1471,"Corbin (T. W.)-The Wonders of the submarine and other under-water inventions. Cr. 8vo. 8} x 5, pp. 164, 2s.......SEELEY, S., Oct. 16",Corbin,T. W.,The Wonders of the submarine and other under-water inventions,"SEELEY, S.",2s.,8vo.,"Corbin (T. W.)-The Wonders of the submarine and other under-water inventions. Cr. 8vo. 8} x 5, pp. 164, 25.......SEELEY, S., Oct. 16",T. W. Corbin,['Corbin (T. W.)'],,Oct. 16,
1473,"Coriat (1sador H.)--The Meaning of dreams. Cr. 8vo. 71 x 5, pp. 208, 5s. net (Mind and health ser.) .HEINEMANN, Mar. 16",Coriat,1sador H.,The Meaning of dreams,HEINEMANN,5s.,8vo.,"Coriat (Isador H.)--The Meaning of dreams. Cr. 8vo. 71 x 5, pp. 208, 5s. net (Mind and health ser.) .HEINEMANN, Mar. 16",1sador H. Coriat,['Coriat (1sador H.)'],,Mar. 16,net
1474,"Cornaro (Luigi)—The Art of living long. 18mo. s} x 33, 23. 6d. net PUTNAM, Apr. 16",Cornaro,Luigi,The Art of living long,PUTNAM,6d.,18mo.,"Cornaro (Luigi)—The Art of living long. 18mo. s} x 33, 23. 6d. net PUTNAM, Apr. 16",Luigi Cornaro,['Cornaro (Luigi)'],,Apr. 16,net
1475,"Cornford (L. Cope) — The Secret of consolation. Cr. 8vo. 7*X44, pp. 168, 28. 6d. net WILLIAMS & N., July 16",Cornford,L. Cope,The Secret of consolation,WILLIAMS & N.,6d.,8vo.,"Cornford (L. Cope) — The Secret of consolation. Cr. 8vo. 7*X44, pp. 168, 28. 6d. net WILLIAMS & N., July 16",L. Cope Cornford,['Cornford (L. Cope)'],,July 16,net
1477,"Corwin (E. S.)-French policy and the American Alliance of 1778. Demy 8vo. 8} x 54, PP. 440, 8$. 6d, net MILFORD, Sep. 16",Corwin,E. S.,French policy and the American Alliance of,MILFORD,6d.,8vo.,"Corwin (E. S.)-French policy and the American Alliance of 1778. Demy 8vo. 8} x 54, PP. 440, 8$. 6d, net MILFORD, Sep. 16",E. S. Corwin,['Corwin (E. S.)'],,Sep. 16,net
1484,"Coulton (G. G.)- Medieval studies. No. 13, The Plain man's religion in the Middle Ages. Ryl. 8vo. 91 x 61, pp. 12, 6d. net SIMPKIN, Sep. 16",Coulton,G. G.,Medieval studies,SIMPKIN,6d.,8vo.,"Coulton (G. G.)- Medieval studies. No. 13, The Plain man's religion in the Middle Ages. Ryl. 8vo. 91 x 61, pp. 12, 6d. net SIMPKIN, Sep. 16",G. G. Coulton,['Coulton (G. G.)'],,Sep. 16,net
1487,"Courville (E. H.)—Autograph prices current : a compl. alphabetical and chronological record of all autograph letters, documents and MSS. sold by auction in London, w. date and place of sale, name of purchaser, and price of ea. lot ; w. a comprehensive index. (To be published annually. I Vol. 1, Aug., 1914-July, 1916, incl. Ryl. 8vo. 10 X6, pp. 205, 25s. net (London : 25 Rumsey Rd., Brixton, S.W.) AUTHOR, Aug. 16",Courville,E. H.,Autograph prices current : a compl,AUTHOR,25s.,8vo.,"Courville (E. H.)—Autograph prices current : a compl. alphabetical and chronological record of all autograph letters, documents and MSS. sold by auction in London, w. date and place of sale, name of purchaser, and price of ea. lot ; w. a comprehensive index. (To be published annually. I Vol. 1, Aug., 1914-July, 1916, incl. Ryl. 8vo. 10 X6, pp. 205, 255. net (London : 25 Rumsey Rd., Brixton, S.W.) AUTHOR, Aug. 16",E. H. Courville,['Courville (E. H.)'],,Aug. 16,net
1490,"Couvreur (S.)-I-Li; 0:1, Cérémonial de la Chinc. Texte chinois et tr. française. Ryl. 8vo. pp. 669, gwd. 128. 6d. net ...... .E. L. MORICE, Dec. 16",Couvreur,S.,"I-Li; 0:1, Cérémonial de la Chinc",E. L. MORICE,6d.,8vo.,"Couvreur (S.)-I-Li; 0:1, Cérémonial de la Chinc. Texte chinois et tr. française. Ryl. 8vo. pp. 669, gwd. 128. 6d. net ...... .E. L. MORICE, Dec. 16",S. Couvreur,['Couvreur (S.)'],,Dec. 16,net
1492,"Cowan (Henry) and Hastings (James) eds.-Sub corona: sermons by principals and professors of theological faculties in Scotland. 8vo. 81 x 51, pp. 308, 4s, 6d. net.... ...CLARK, Jan. 16",Cowan,Henry,Sub corona: sermons by principals and professors of theological faculties in Scotland,CLARK,4s. 6d.,8vo.,"Cowan (Henry) and Hastings (James) eds.-Sub corona: sermons by principals and professors of theological faculties in Scotland. 8vo. 81 x 51, pp. 308, 4s, 6d. net.... ...CLARK, Jan. 16",Henry Cowan,"['Cowan (Henry)', 'Hastings (James)']",eds.,Jan. 16,net
1494,"Cowper (E. E.)— Three sailor girls. Cr. 8vo. 7* X 5, pp. 288, 3s. 6d. net FROWDE AND H. & S., Od. 16",Cowper,E. E.,Three sailor girls,FROWDE AND H. & S.,3s. 6d.,8vo.,"Cowper (E. E.)— Three sailor girls. Cr. 8vo. 7* X 5, pp. 288, 35. 6d. net FROWDE AND H. & S., Od. 16",E. E. Cowper,['Cowper (E. E.)'],,Od. 16,net
1495,"Cowper (E. E.)-The Valley of dreams. Cr. 8vo. 8 X 5, pp. 280, 3s. ....CASSELL, Sep. 16",Cowper,E. E.,The Valley of dreams,CASSELL,3s.,8vo.,"Cowper (E. E.)-The Valley of dreams. Cr. 8vo. 8 X 5, pp. 280, 3S. ....CASSELL, Sep. 16",E. E. Cowper,['Cowper (E. E.)'],,Sep. 16,
1497,"Cox (Alfred C.)--Prac. speech culture for business and professional people. Cr. 8vo. 71 x 5, pp. 87, 1s. net LAURIE, Dec. 16",Cox,Alfred C.,Prac,LAURIE,1s.,8vo.,"Cox (Alfred C.)--Prac. speech culture for business and professional people. Cr. 8vo. 71 x 5, pp. 87, Is. net LAURIE, Dec. 16",Alfred C. Cox,['Cox (Alfred C.)'],,Dec. 16,net
1498,"Cox (Charles J.)-Lincolnshire. 18mo. 63 x 3t, pp. 379, 28. 6d. net ... METHUEN, July 16",Cox,Charles J.,Lincolnshire,METHUEN,6d.,18mo.,"Cox (Charles J.)-Lincolnshire. 18mo. 63 x 3t, pp. 379, 28. 6d. net ... METHUEN, July 16",Charles J. Cox,['Cox (Charles J.)'],,July 16,net
1506,"Craig (Dorin)—The Key of the world. Cr. 8vo. 78 x 5, pp. 320, 6s. .LONG, Jan. 16",Craig,Dorin,The Key of the world,LONG,6s.,8vo.,"Craig (Dorin)—The Key of the world. Cr. 8vo. 78 x 5, pp. 320, 6s. .LONG, Jan. 16",Dorin Craig,['Craig (Dorin)'],,Jan. 16,
1507,"Craig (Dorin)-Mist in the valley. Cr. 8vo. 74 x 5, pp. 320, 6s. . .LONG, Aug. 16",Craig,Dorin,Mist in the valley,LONG,6s.,8vo.,"Craig (Dorin)-Mist in the valley. Cr. 8vo. 74 x 5, pp. 320, 6s. . .LONG, Aug. 16",Dorin Craig,['Craig (Dorin)'],,Aug. 16,
1508,"Craig (E. S.)- Oxford University Roll of Service, 1914-1916. 2nd ed. 8vo. 8}x 51, 2s. 6d. net (Clarendon Pr.) MILFORD, June 16",Craig,E. S.,Oxford University Roll of Service,MILFORD,2s. 6d.,8vo.,"Craig (E. S.)- Oxford University Roll of Service, 1914-1916. 2nd ed. 8vo. 8}x 51, 25. 6d. net (Clarendon Pr.) MILFORD, June 16",E. S. Craig,['Craig (E. S.)'],,June 16,net
1509,"Craig (Katherine Taylor)--Stars of destiny: the ancient science of astrology, and how to make use of it to-day. 8vo. 81 54, pp. 301, 7s. 6d. net K. PAUL, Aug. 16",Craig,Katherine Taylor,"Stars of destiny: the ancient science of astrology, and how to make use of it to-day",K. PAUL,7s. 6d.,8vo.,"Craig (Katherine Taylor)--Stars of destiny: the ancient science of astrology, and how to make use of it to-day. 8vo. 81 54, pp. 301, 7s. 6d. net K. PAUL, Aug. 16",Katherine Taylor Craig,['Craig (Katherine Taylor)'],,Aug. 16,net
1512,"Cram (Ralph Adams)—Heart of Europe. Illus. 8vo. 8 X 51, pp. 340, 1os. 6d. net MACMILLAN, Mar. 16",Cram,Ralph Adams,Heart of Europe,MACMILLAN,6d.,8vo.,"Cram (Ralph Adams)—Heart of Europe. Illus. 8vo. 8 X 51, pp. 340, 1os. 6d. net MACMILLAN, Mar. 16",Ralph Adams Cram,['Cram (Ralph Adams)'],,Mar. 16,net
1513,"Cram (Ralph Adams)—The Ruined abbeys of Gt. Britain. Reissue. 8vo. S} X6, ios. 6d. net BATSFORD, May 16",Cram,Ralph Adams,The Ruined abbeys of Gt,BATSFORD,6d.,8vo.,"Cram (Ralph Adams)—The Ruined abbeys of Gt. Britain. Reissue. 8vo. S} X6, ios. 6d. net BATSFORD, May 16",Ralph Adams Cram,['Cram (Ralph Adams)'],,May 16,net
1514,"Crane (Stephen)-Pictures of war. Cr. 8vo. 7 * 4, pp. 150, 1s. net .HEINEMANN, July 16",Crane,Stephen,Pictures of war,HEINEMANN,1s.,8vo.,"Crane (Stephen)-Pictures of war. Cr. 8vo. 7 * 4, pp. 150, Is. net .HEINEMANN, July 16",Stephen Crane,['Crane (Stephen)'],,July 16,net
1515,"Cranmor-Byng (L.)--A Feast of lanterns. 18mo. 64 x 5, pp. 95, 2s. net (Wisdom of the East) MURRAY, Dec. 16",Cranmor-Byng,L.,A Feast of lanterns,MURRAY,2s.,18mo.,"Cranmor-Byng (L.)--A Feast of lanterns. 18mo. 64 x 5, pp. 95, 25. net (Wisdom of the East) MURRAY, Dec. 16",L. Cranmor-Byng,['Cranmor-Byng (L.)'],,Dec. 16,net
1516,"Crannell (Philip Wendell)-The Survival of the unfit. Cr. 8vo. 8 X 54, pp. 203, 4s. 6d. net OLIPHANTS, Aug. 16",Crannell,Philip Wendell,The Survival of the unfit,OLIPHANTS,4s. 6d.,8vo.,"Crannell (Philip Wendell)-The Survival of the unfit. Cr. 8vo. 8 X 54, pp. 203, 4s. 6d. net OLIPHANTS, Aug. 16",Philip Wendell Crannell,['Crannell (Philip Wendell)'],,Aug. 16,net
1517,"Crawfurd (W. D.) and Manton (E. and E. A.) - Peeps into Picardy. 2nd ed. Cr. 8vo. 7x41, pp. 215, 3s. 6d. net ..SIMPKIN, Aug. 16",Crawfurd,W. D.,Peeps into Picardy,SIMPKIN,3s. 6d.,8vo.,"Crawfurd (W. D.) and Manton (E. and E. A.) - Peeps into Picardy. 2nd ed. Cr. 8vo. 7x41, pp. 215, 3s. 6d. net ..SIMPKIN, Aug. 16",W. D. Crawfurd,"['Crawfurd (W. D.)', 'Manton (E.)', 'and Manton (E. A.)']",,Aug. 16,net
1519,"Crawford (J.F.)-The Relation of inference to fact in Mill's “ Logic.” Ky. 8vo. 91 X64, pp. 50, as. 6d. net (Philosophic studies, No. 5) CAMB. UNIV. PR., Oct. 16",Crawford,J.F.,The Relation of inference to fact in Mill's “ Logic,CAMB. UNIV. PR.,6d.,8vo.,"Crawford (J.F.)-The Relation of inference to fact in Mill's “ Logic.” Ky. 8vo. 91 X64, pp. 50, as. 6d. net (Philosophic studies, No. 5) CAMB. UNIV. PR., Oct. 16",J.F. Crawford,['Crawford (J.F.)'],,Oct. 16,net
1520,"Crawford (Jack Randall) see Beegle (M. P.) and Crawford. Crawford (M. MacDermot)-Peeps into the psychic world : the occult influence of jewels and many other things. Cr. 8vo. 7* X 5, pp. 214, 3s. 6d, net NASH, Feb. 16",Crawford,Jack Randall,Peeps into the psychic world : the occult influence of jewels and many other things,NASH,3s. 6d.,8vo.,"Crawford (Jack Randall) see Beegle (M. P.) and Crawford. Crawford (M. MacDermot)-Peeps into the psychic world : the occult influence of jewels and many other things. Cr. 8vo. 7* X 5, pp. 214, 35. 6d, net NASH, Feb. 16",Jack Randall Crawford,"['Crawford (Jack Randall)', 'Crawford (M. MacDermot)']",,Feb. 16,net
1522,"Creighton (0.)— With the Twenty-ninth Division in Gallipoli, Cr. 8vo. 7 * x 5, pp. 205, 3s. 6d. net LONGMANS, July 16",Creighton,0.,With the Twenty-ninth Division in Gallipoli,LONGMANS,3s. 6d.,8vo.,"Creighton (0.)— With the Twenty-ninth Division in Gallipoli, Cr. 8vo. 7 * x 5, pp. 205, 35. 6d. net LONGMANS, July 16",0. Creighton,['Creighton (0.)'],,July 16,net
1523,"Creizenach (Wilhelm)-The English drama in the age of Shakespeare. Tr. from “Geschi- chte des neueren Dramas  of W. C. 8vo. 9 X 54, pp. 467, 18s. net SIDGWICK & J., Oct. 16",Creizenach,Wilhelm,The English drama in the age of Shakespeare,SIDGWICK & J.,18s.,8vo.,"Creizenach (Wilhelm)-The English drama in the age of Shakespeare. Tr. from “Geschi- chte des neueren Dramas  of W. C. 8vo. 9 X 54, pp. 467, 18s. net SIDGWICK & J., Oct. 16",Wilhelm Creizenach,['Creizenach (Wilhelm)'],,Oct. 16,net
1524,"Cress (Charles)-Above what he could bear : an Anglo-Indian novel. Cr. 8vo. 74 x 4t, pp. 340, 6s. . STOCKWELL, Feb. 16",Cress,Charles,Above what he could bear : an Anglo-Indian novel,STOCKWELL,6s.,8vo.,"Cress (Charles)-Above what he could bear : an Anglo-Indian novel. Cr. 8vo. 74 x 4t, pp. 340, 6s. . STOCKWELL, Feb. 16",Charles Cress,['Cress (Charles)'],,Feb. 16,
1526,"Cressy (Edward)—An outline of industrial history, w. spec. ref. to problems of the present day. Cr. 8vo. 71 x 43, pp. 378, 3s. 6d. MACMILLAN, Jan. 16",Cressy,Edward,"An outline of industrial history, w",MACMILLAN,3s. 6d.,8vo.,"Cressy (Edward)—An outline of industrial history, w. spec. ref. to problems of the present day. Cr. 8vo. 71 x 43, pp. 378, 3s. 6d. MACMILLAN, Jan. 16",Edward Cressy,['Cressy (Edward)'],,Jan. 16,
