,entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
652,"Besant (Sir Walter) and Rice (James) — With harp and crown. Cr. 8vo., pp. 398, 1s. net. (Khaki library) CHATTO, Jan. 15",Besant,Sir Walter,With harp and crown,CHATTO,,0.0,8vo.,"Besant (Sir Walter) and Rice (James) — With harp and crown. Cr. 8vo., pp. 398, Is. net. (Khaki library) CHATTO, Jan. 15",Sir Walter Besant,"['Besant (Sir Walter)', 'Rice (James)']",,Jan. 15,
653,"Best books of 1914 (1st half-yr.). Compiled by Arthur J. Hawkes. 4to., 4s. net S. PAUL, Nov.15",,,Best books of,S. PAUL,4s.,0.2,4to.,"Best books of 1914 (1st half-yr.). Compiled by Arthur J. Hawkes. 4to., 4s. net S. PAUL, Nov.15",,,,Nov.15,net
654,"Bethnal Green Museum--Eastern works of art, lent by Earl Curzon of Kedleston, id. MUSEUM, Nov. 15",,,,MUSEUM,,0.0,,"Bethnal Green Museum--Eastern works of art, lent by Earl Curzon of Kedleston, id. MUSEUM, Nov. 15",,,,Nov. 15,
655,"Benson (Robert and Evelyn)-Catalogue of Italian pictures. Illus. II X9, pp. 229. Privately pr. CHISWICK PR., Jan. 15",Benson,Robert,Catalogue of Italian pictures,CHISWICK PR.,,0.0,,"Benson (Robert and Evelyn)-Catalogue of Italian pictures. Illus. II X9, pp. 229. Privately pr. CHISWICK PR., Jan. 15",Robert Benson,"['Benson (Robert)', 'Benson (Evelyn)']",,Jan. 15,
656,"Benson (Stella)—I pose. Cr. 8vo. 71 X 41, pp. 376, 5s, net MACMILLAN, Nov. 15",Benson,Stella,I pose,MACMILLAN,5s.,0.25,8vo.,"Benson (Stella)—I pose. Cr. 8vo. 71 X 41, pp. 376, 5s, net MACMILLAN, Nov. 15",Stella Benson,['Benson (Stella)'],,Nov. 15,net
657,"Bensusan (S. L.) see Symon (J. D.) and Bensusan. Bent (James)—From training camp to fighting line. 8vo., pp. 55, 60. net ..KELLY, July 15",Bensusan,S. L.,From training camp to fighting line,KELLY,,0.0,8vo.,"Bensusan (S. L.) see Symon (J. D.) and Bensusan. Bent (James)—From training camp to fighting line. 8vo., pp. 55, 60. net ..KELLY, July 15",S. L. Bensusan,"['Bensusan (S. L.)', 'Bent (James)']",,July 15,
658,"Bentley (E. C.)-Trent's last case. 12mo. 7d. net NELSON, Apr. 15",Bentley,E. C.,Trent's last case,NELSON,7d.,0.029166666666666667,12mo.,"Bentley (E. C.)-Trent's last case. 12mo. 7d. net NELSON, Apr. 15",E. C. Bentley,['Bentley (E. C.)'],,Apr. 15,net
659,"Benton (G. Mon tagu) and Geare (J. G.)- The Church) plate of the Newport and Stansted Deanery, Fissex, 2s. (Bishop's Stortford : Farnham Rectory) AUTHORS, Oct. 15",Benton,G. Mon tagu,"The Church) plate of the Newport and Stansted Deanery, Fissex",AUTHORS,2s.,0.1,,"Benton (G. Mon tagu) and Geare (J. G.)- The Church) plate of the Newport and Stansted Deanery, Fissex, 2s. (Bishop's Stortford : Farnham Rectory) AUTHORS, Oct. 15",G. Mon tagu Benton,"['Benton (G. Mon tagu)', 'Geare (J. G.)']",,Oct. 15,
660,"Beresford (J. D.)-H. G. Wells. 12mo., pp. 128, is. net (Writers of the day) ..NISBET, Apr. 15",Beresford,J. D.,H. G. Wells,NISBET,,0.0,12mo.,"Beresford (J. D.)-H. G. Wells. 12mo., pp. 128, is. net (Writers of the day) ..NISBET, Apr. 15",J. D. Beresford,['Beresford (J. D.)'],,Apr. 15,
661,"Beresford (J. D.)—The Invisible event. Cr. 8vo. 74 x 41, pp. 396, 6s...SIDGWICK & J., Mar. 15",Beresford,J. D.,The Invisible event,SIDGWICK & J.,6s.,0.3,8vo.,"Beresford (J. D.)—The Invisible event. Cr. 8vo. 74 x 41, pp. 396, 6s...SIDGWICK & J., Mar. 15",J. D. Beresford,['Beresford (J. D.)'],,Mar. 15,
662,"Beresford (J. D.)-The Mountains of the moon. Cr. 8vo. 73 x5, pp. 318, 6s. CASSELL, Aug. 15",Beresford,J. D.,The Mountains of the moon,CASSELL,6s.,0.3,8vo.,"Beresford (J. D.)-The Mountains of the moon. Cr. 8vo. 73 x5, pp. 318, 6s. CASSELL, Aug. 15",J. D. Beresford,['Beresford (J. D.)'],,Aug. 15,
663,"Beresford (Richard and John)---Poems by two brothers. 75 X 41, pp. 64, 2s. 6d. net E. MACDONALD, Nov. 15",Beresford,Richard,Poems by two brothers,E. MACDONALD,2s. 6d.,0.125,,"Beresford (Richard and John)---Poems by two brothers. 75 X 41, pp. 64, 25. 6d. net E. MACDONALD, Nov. 15",Richard Beresford,"['Beresford (Richard)', 'Beresford (John)']",,Nov. 15,net
664,"Berger (Pierre)-William Blake : his mysticism and poetry. Trans. by D. H, Conner. 8vo. 9X57, pp. 432, 15s. net CHAPMAN & H., Jan. 15",Berger,Pierre,William Blake : his mysticism and poetry,CHAPMAN & H.,15s.,0.75,8vo.,"Berger (Pierre)-William Blake : his mysticism and poetry. Trans. by D. H, Conner. 8vo. 9X57, pp. 432, 155. net CHAPMAN & H., Jan. 15",Pierre Berger,['Berger (Pierre)'],,Jan. 15,net
665,"Bergholt (Ernest)-A New book of patience games. Cr. 8vo., pp. 128, bds. 1s. net ROUTLEDGE, Mar. 15",Bergholt,Ernest,A New book of patience games,ROUTLEDGE,1s.,0.05,8vo.,"Bergholt (Ernest)-A New book of patience games. Cr. 8vo., pp. 128, bds. Is. net ROUTLEDGE, Mar. 15",Ernest Bergholt,['Bergholt (Ernest)'],,Mar. 15,net
666,"Betting : Stedfast system for stay-at-home backers, Lee (S.) 7s. 6d. net .... ...Mar. 14 Betts (Arthur)-Busones : a study and a sugges- tion. pp. 13, is. net (50, Bedford Row, W.C.) AUTHOR, Mar.15",,,"Betting : Stedfast system for stay-at-home backers, Lee (S.)",AUTHOR,,0.0,,"Betting : Stedfast system for stay-at-home backers, Lee (S.) 7s. 6d. net .... ...Mar. 14 Betts (Arthur)-Busones : a study and a sugges- tion. pp. 13, is. net (50, Bedford Row, W.C.) AUTHOR, Mar.15",,,,Mar.15,
667,"Between the lines, Cable (B.) 5s. net Bevan (Edwyn)-Peace with Empire : the pro- blein. 8vo. 81 x 54, pp. 16, 2d. (Papers for war time) ..MILFORD, June 15",,,"Between the lines, Cable (B.)",MILFORD,2d.,0.008333333333333333,8vo.,"Between the lines, Cable (B.) 5s. net Bevan (Edwyn)-Peace with Empire : the pro- blein. 8vo. 81 x 54, pp. 16, 2d. (Papers for war time) ..MILFORD, June 15",,,,June 15,
668,"Bevan (Tom)--The Last of the giants: a story of Arctic Canada. pp. 346, 3s. 6d. NELSON, Dec. 15",Bevan,Tom,The Last of the giants: a story of Arctic Canada,NELSON,3s. 6d.,0.175,,"Bevan (Tom)--The Last of the giants: a story of Arctic Canada. pp. 346, 35. 6d. NELSON, Dec. 15",Tom Bevan,['Bevan (Tom)'],,Dec. 15,
669,"Bevan (Tom)-Runners of contraband. Cr. Svo. 74 X 5, pp. 332, 2s. 6d. Cheaper ed. PARTRIDGE, Sep. 15",Bevan,Tom,Runners of contraband,PARTRIDGE,,0.0,,"Bevan (Tom)-Runners of contraband. Cr. Svo. 74 X 5, pp. 332, 2s. 6d. Cheaper ed. PARTRIDGE, Sep. 15",Tom Bevan,['Bevan (Tom)'],,Sep. 15,
670,"Bozzi (Mario)--The Syrphidæ of the Ethiopian Region : based on material in the British Museum (N.H.), with descriptions of new genera and species. 8vo. 6s...DULAU, Oct. 15",Bozzi,Mario,"The Syrphidæ of the Ethiopian Region : based on material in the British Museum (N.H.), with descriptions of new genera and species",DULAU,6s.,0.3,8vo.,"Bozzi (Mario)--The Syrphidæ of the Ethiopian Region : based on material in the British Museum (N.H.), with descriptions of new genera and species. 8vo. 6s...DULAU, Oct. 15",Mario Bozzi,['Bozzi (Mario)'],,Oct. 15,
671,"Bhattacharyya (P. M.)-Hints to amateurs on tank angling in India. 18mo., 1s. 6d. net THACKER, Aug. 15",Bhattacharyya,P. M.,Hints to amateurs on tank angling in India,THACKER,1s. 6d.,0.07500000000000001,18mo.,"Bhattacharyya (P. M.)-Hints to amateurs on tank angling in India. 18mo., Is. 6d. net THACKER, Aug. 15",P. M. Bhattacharyya,['Bhattacharyya (P. M.)'],,Aug. 15,net
672,"Bibby (Joseph)-A Friendly talk with Socialists and others. Cr. 8vo. 7X4, pp. 96, 6d. net, 1s. net .. ......P. P. PRESS, Oct. 15",Bibby,Joseph,A Friendly talk with Socialists and others,P. P. PRESS,1s.,0.05,8vo.,"Bibby (Joseph)-A Friendly talk with Socialists and others. Cr. 8vo. 7X4, pp. 96, 6d. net, Is. net .. ......P. P. PRESS, Oct. 15",Joseph Bibby,['Bibby (Joseph)'],,Oct. 15,net
673,"Bibby's Annual, 191s. Folio swd. is. net BIBBY, July 15",,,Bibby's Annual,BIBBY,,0.0,,"Bibby's Annual, 1915. Folio swd. is. net BIBBY, July 15",,,,July 15,
674,"Biblkoff (Massia) - Our Indians at Marseilles Trans. by Leonard Huxley. Intro. by Maurice Barrès. 8vo. 84 *5), pp. 172, 5s. net SMITH, E., Dec. 15",Biblkoff,Massia,Our Indians at Marseilles Trans,"SMITH, E.",5s.,0.25,8vo.,"Biblkoff (Massia) - Our Indians at Marseilles Trans. by Leonard Huxley. Intro. by Maurice Barrès. 8vo. 84 *5), pp. 172, 5s. net SMITH, E., Dec. 15",Massia Biblkoff,['Biblkoff (Massia)'],,Dec. 15,net
675,"Bible stories for children. Cr. 8vo. 71 X 5, pp. 304, .NELSON, Sep. 15",,,Bible stories for children,NELSON,,0.0,8vo.,"Bible stories for children. Cr. 8vo. 71 X 5, pp. 304, .NELSON, Sep. 15",,,,Sep. 15,
676,"Bibliographical Society of America-Papers. Vol. 8, no. 3-4, 1914. Ryl. 8vo. 91 x 65, 8s. net UNIV, OF CHICAGO PR., Sep. 15",,,Bibliographical Society of America-Papers,"UNIV, OF CHICAGO PR.",8s.,0.4,8vo.,"Bibliographical Society of America-Papers. Vol. 8, no. 3-4, 1914. Ryl. 8vo. 91 x 65, 8s. net UNIV, OF CHICAGO PR., Sep. 15",,,,Sep. 15,net
677,"Bibliographical Society of America-Papers. Vol. 9, Nos. 1-2, 191s. Ryl. 8vo. 91 X6, swd. 8s. net . CAMB. UNIV. PR., Oct. 15",,,Bibliographical Society of America-Papers,CAMB. UNIV. PR.,8s.,0.4,8vo.,"Bibliographical Society of America-Papers. Vol. 9, Nos. 1-2, 1915. Ryl. 8vo. 91 X6, swd. 8s. net . CAMB. UNIV. PR., Oct. 15",,,,Oct. 15,net
678,"Bibliotheca Buddhica-Pt. 16, fasc. 2, Budd- hapalita Mulamadhyamakavntti Tibetische Ubersetzung, ed. by Max Walleser, pp. 97-192, 2s. 60. net. Pt. 17, fasc. 3-4, Suvarnaprabhasa (Text), ed. by Radloff and Malove, pp. 193-384, Pt. 18, fasc. 1-2, Taranatha's Edel- steinmine : das Buch von den Vermittlern der Sieben Inspirationen, ed. by Albert Grun- wedel, pp. 212, 5s. net .. LUZAC, Nov. 15",,,Bibliotheca Buddhica-Pt,LUZAC,5s.,0.25,,"Bibliotheca Buddhica-Pt. 16, fasc. 2, Budd- hapalita Mulamadhyamakavntti Tibetische Ubersetzung, ed. by Max Walleser, pp. 97-192, 25. 60. net. Pt. 17, fasc. 3-4, Suvarnaprabhasa (Text), ed. by Radloff and Malove, pp. 193-384, Pt. 18, fasc. 1-2, Taranatha's Edel- steinmine : das Buch von den Vermittlern der Sieben Inspirationen, ed. by Albert Grun- wedel, pp. 212, 5s. net .. LUZAC, Nov. 15",,,,Nov. 15,net
679,"Bickford (J. S. V.)—Faults and how to find them : Motor-car failures and their remedies fully explained. 4th ed., rev. 7} X 5, 28. 6d. net ILIFFE, Dec. 15",Bickford,J. S. V.,Faults and how to find them : Motor-car failures and their remedies fully explained,ILIFFE,6d.,0.025,,"Bickford (J. S. V.)—Faults and how to find them : Motor-car failures and their remedies fully explained. 4th ed., rev. 7} X 5, 28. 6d. net ILIFFE, Dec. 15",J. S. V. Bickford,['Bickford (J. S. V.)'],,Dec. 15,net
680,"Bigelow (Frank H.)-A Meteorological treatise on the circulation and radiation in the atmo- spheres of the Earth and of the Sun. 8vo., 21s, net.. ..CHAPMAN & H., Dec. 15",Bigelow,Frank H.,A Meteorological treatise on the circulation and radiation in the atmo- spheres of the Earth and of the Sun,CHAPMAN & H.,21s.,1.05,8vo.,"Bigelow (Frank H.)-A Meteorological treatise on the circulation and radiation in the atmo- spheres of the Earth and of the Sun. 8vo., 21s, net.. ..CHAPMAN & H., Dec. 15",Frank H. Bigelow,['Bigelow (Frank H.)'],,Dec. 15,net
681,"Biggs (A. H.)-Dick's daring ; or, The Secret of Toulon. Cheaper ed. Cr. 8vo. 71 X 5, pp. 172, 1s. PARTRIDGE, Sep. 15",Biggs,A. H.,"Dick's daring ; or, The Secret of Toulon",PARTRIDGE,1s.,0.05,8vo.,"Biggs (A. H.)-Dick's daring ; or, The Secret of Toulon. Cheaper ed. Cr. 8vo. 71 X 5, pp. 172, Is. PARTRIDGE, Sep. 15",A. H. Biggs,['Biggs (A. H.)'],,Sep. 15,
682,"Bill (Opposed Private) Committees (H. L.)- Report from Committee of Selection, with appendix. id. .. WYMAN, Feb. 15",Bill,Opposed Private,"Committees (H. L.)- Report from Committee of Selection, with appendix",WYMAN,,0.0,,"Bill (Opposed Private) Committees (H. L.)- Report from Committee of Selection, with appendix. id. .. WYMAN, Feb. 15",Opposed Private Bill,['Bill (Opposed Private)'],,Feb. 15,
683,"Billington (Mary Frances)-The Roll-call of serving women : a record of woman's work for combatants and sufferers in the Great War. 8vo. 8 x 57, pp. 238, 3s. 6d. ..R.T.S., Aug. 15",Billington,Mary Frances,The Roll-call of serving women : a record of woman's work for combatants and sufferers in the Great War,R.T.S.,3s. 6d.,0.175,8vo.,"Billington (Mary Frances)-The Roll-call of serving women : a record of woman's work for combatants and sufferers in the Great War. 8vo. 8 x 57, pp. 238, 3s. 6d. ..R.T.S., Aug. 15",Mary Frances Billington,['Billington (Mary Frances)'],,Aug. 15,
684,"Bills-Defence of the Realm Consolidation Act (1914) Amendment (H. L.), d. ; Suspensory Act (1914) Amendment re Welsh Church Act (H. L.), d. WYMAN, Jan. 15",,,Bills-Defence of the Realm Consolidation Act ,WYMAN,,0.0,,"Bills-Defence of the Realm Consolidation Act (1914) Amendment (H. L.), d. ; Suspensory Act (1914) Amendment re Welsh Church Act (H. L.), d. WYMAN, Jan. 15",,,,Jan. 15,
685,"Bills-Government war obligations (H. L.), Įd.; L. G. Prov. Order (23), Darlington (H. L.), 3d.; Aberdeen Corporation Order Confirmation (H. L.), 3d.; L. G. Prov. Order (1), Aberavon, &c., 2d.; British ships (Transfer restriction), d.; Naval Medical Compassionate Fund, fd.; National insurance (Pt. 2, Amendment), jd.; Army Act Amendment, $d.; Defence of the Realm (Amendment), įd.; Irish police (Naval and military service), d.; Universities and Colleges (Emergency powers), id. WYMAN, Feb. 15",Bills-Government war obligations,H. L.,Įd,WYMAN,,0.0,,"Bills-Government war obligations (H. L.), Įd.; L. G. Prov. Order (23), Darlington (H. L.), 3d.; Aberdeen Corporation Order Confirmation (H. L.), 3d.; L. G. Prov. Order (1), Aberavon, &c., 2d.; British ships (Transfer restriction), d.; Naval Medical Compassionate Fund, fd.; National insurance (Pt. 2, Amendment), jd.; Army Act Amendment, $d.; Defence of the Realm (Amendment), įd.; Irish police (Naval and military service), d.; Universities and Colleges (Emergency powers), id. WYMAN, Feb. 15",H. L. Bills-Government war obligations,['Bills-Government war obligations (H. L.)'],,Feb. 15,
686,"Bms-Army (Annual), id.; Nat. Insurance (Pt. 1, Amendment), fd.; Injuries in war (Compen- sation) No. 2, kd.; Army Act Amendment, fd. ; Defence of the Realm (Amendment) {d.; dio. No. 2, fd.; do. Lords Amend., įd. ; ,Naval d scipline, itd.; do. Lords amend., įd. ; Naval marriages, id. ; do. Lords amend., įd.; Army (Suspension of sentences), $d.; Consolidated Fund (No. 2), }d.; Legal proceedings against enemies, id. ; do. Lords amend., įd. ; Customs (War powers), d.; Welsh Church (Postpone- ment) (H.L.), d. .WYMAN, Mar. 15",Bms-Army,Annual,Nat,WYMAN,,0.0,,"Bms-Army (Annual), id.; Nat. Insurance (Pt. 1, Amendment), fd.; Injuries in war (Compen- sation) No. 2, kd.; Army Act Amendment, fd. ; Defence of the Realm (Amendment) {d.; dio. No. 2, fd.; do. Lords Amend., įd. ; ,Naval d scipline, itd.; do. Lords amend., įd. ; Naval marriages, id. ; do. Lords amend., įd.; Army (Suspension of sentences), $d.; Consolidated Fund (No. 2), }d.; Legal proceedings against enemies, id. ; do. Lords amend., įd. ; Customs (War powers), d.; Welsh Church (Postpone- ment) (H.L.), d. .WYMAN, Mar. 15",Annual Bms-Army,['Bms-Army (Annual)'],,Mar. 15,
687,"Bills—Tramways Prov. Ord.: Bury, Hull, id. ; L.G. Prov. Ord. 2 : Bridlington, Huddersfield, St. Helens, Scarborough, Skelmersdale, 21d. ; do. 3: Cowes, Milford Haven, Southend, Stafford, Worthing, 2}d. ; do. 4: Hursley, Pudsey, Ruislip-Northwood, Whitley, Monk- seaton, 11d. ; Mental treatment, id.; Sea fisheries : Cardigan Bay, Prov. Ord., id. ; do. Poole, 1ļd.; do. Conway Fisheries, 21d.; Territorial Force, £d. ; Police : emergency prov., id. ; Defence of the Realm (Amendment), No. 3, jd. .WYMAN, Apr. 15",,,Bills—Tramways Prov,WYMAN,,0.0,,"Bills—Tramways Prov. Ord.: Bury, Hull, id. ; L.G. Prov. Ord. 2 : Bridlington, Huddersfield, St. Helens, Scarborough, Skelmersdale, 21d. ; do. 3: Cowes, Milford Haven, Southend, Stafford, Worthing, 2}d. ; do. 4: Hursley, Pudsey, Ruislip-Northwood, Whitley, Monk- seaton, 11d. ; Mental treatment, id.; Sea fisheries : Cardigan Bay, Prov. Ord., id. ; do. Poole, 1ļd.; do. Conway Fisheries, 21d.; Territorial Force, £d. ; Police : emergency prov., id. ; Defence of the Realm (Amendment), No. 3, jd. .WYMAN, Apr. 15",,,,Apr. 15,
688,"BillsGovt. of India (H. L.), 8d.; Educa. Bd. Prov. Ord. Confirm : Cornwall, &c. (H. L.), 2d. ; do. : London, 2ļd. ; Caledonian Rlwy. Ord. Confirm., 2}d.; L.G. Prov. Ord. 5: Birming- ham, Bootle, Bradford, Liverpool, Stockton-on- Tees, 2d.; do. 6 : Cardiff, Coventry, Lytham, Sheffield and Rothwell Jt. Cemetery Dist., 2ļd.; do. 7: County of Nottingham, }d.; Electric Lighting Prov. Ord. Clifden, Enniscorthy, ijd.; do. 3: Andover, Boston, Chipstead, Connah's Quay, E. Grinstead, Selby, Southampton, 4d.; Copyright (British Museum), id.; Gas and Water Prov. Ord. 1: Oakham, Staveley, Thirsk 6d. ; do. 2 : Guildford, Melton Mowbray, Swanage, Hoylake, W. Kirby, 6d. ; do. 3: Cheadle, Heathfield and Waldron, Liverpool, Mid-Kent, Rothwell, Fisherton, Anger and Bemerton, 7d.; Fugitive offenders, fd. ; Marriage of British subjects, įd.; Army Act Amend. 2, $d.; Fishery harbours, id. ; Statutory companies (redeemable stock), id.; Milk and dairies (consolidation), 3d.; Land Drainage Prov. Ord.: Fangfoss, &c., d.; do. : Ouse, itd.; do.: Raveningham, id. ; Special constables (Scotland), fd.; Immature spirits (restriction), įd.; do. Amend., }d.; Gt. North of Scotland Rlwy. Ord. Confirm., 3d.; British North America, d.; Housing (Rosyth Dockyard), 4d.; do. Amend., jd.; Pier and Harbour Prov. Ord. 1 : Lossiemouth, Portmadoc, 5d.; L.G. (Ireland) Prov. Ord. 1: Kingstown, Dingle, Kenmare and Rathdrum, Londonderry Port San., 24d.; Finance, 2, 2d. WYMAN, May 15",BillsGovt. of India,H. L.,8d,WYMAN,2d.,0.008333333333333333,,"BillsGovt. of India (H. L.), 8d.; Educa. Bd. Prov. Ord. Confirm : Cornwall, &c. (H. L.), 2d. ; do. : London, 2ļd. ; Caledonian Rlwy. Ord. Confirm., 2}d.; L.G. Prov. Ord. 5: Birming- ham, Bootle, Bradford, Liverpool, Stockton-on- Tees, 2d.; do. 6 : Cardiff, Coventry, Lytham, Sheffield and Rothwell Jt. Cemetery Dist., 2ļd.; do. 7: County of Nottingham, }d.; Electric Lighting Prov. Ord. Clifden, Enniscorthy, ijd.; do. 3: Andover, Boston, Chipstead, Connah's Quay, E. Grinstead, Selby, Southampton, 4d.; Copyright (British Museum), id.; Gas and Water Prov. Ord. 1: Oakham, Staveley, Thirsk 6d. ; do. 2 : Guildford, Melton Mowbray, Swanage, Hoylake, W. Kirby, 6d. ; do. 3: Cheadle, Heathfield and Waldron, Liverpool, Mid-Kent, Rothwell, Fisherton, Anger and Bemerton, 7d.; Fugitive offenders, fd. ; Marriage of British subjects, įd.; Army Act Amend. 2, $d.; Fishery harbours, id. ; Statutory companies (redeemable stock), id.; Milk and dairies (consolidation), 3d.; Land Drainage Prov. Ord.: Fangfoss, &c., d.; do. : Ouse, itd.; do.: Raveningham, id. ; Special constables (Scotland), fd.; Immature spirits (restriction), įd.; do. Amend., }d.; Gt. North of Scotland Rlwy. Ord. Confirm., 3d.; British North America, d.; Housing (Rosyth Dockyard), 4d.; do. Amend., jd.; Pier and Harbour Prov. Ord. 1 : Lossiemouth, Portmadoc, 5d.; L.G. (Ireland) Prov. Ord. 1: Kingstown, Dingle, Kenmare and Rathdrum, Londonderry Port San., 24d.; Finance, 2, 2d. WYMAN, May 15",H. L. BillsGovt. of India,['BillsGovt. of India (H. L.)'],,May 15,
689,"Bills-Highland Rlwy. Ord. Confirm. (H.L.), id. ; Forfar Gas. Ord, Confirm., 2£d. ; do., Amend., fd.; Port Glasgow and Burgh Exten. Ord. Confirm. (H. L.), 3}d. ; do., Amend., d.; Electric Lighting Prov. Ord. 2 : Haworth, &c., 3d. ; Indictments (H.L.), 1}d.; Govt. of India (Amended) (H.L.), 7]d.; do., Amendments, d.; L.G. Prov. Ord. 8 : Swansea, &c., 3£d. ; do. 9: Bury, &c., 2 d.; Electric Lighting Prov. Ord. 4: Harrogate, &c., 4}d.; do. 5: Wath-upon-Dearne, &c., 3d. ; Pier and Har- bour Prov. Ord. 2: Cattewater, &c., 4d.; Re-election of ministers, fd.; do., Amended, 1d. ; Ministry of Munitions, id.; Marriage, Prov. Ord., jd. ; Army Act Amendment (3) 1}d.; L.G.B. (Ireland) Prov. Ord. 2 : Armagh, &c., 2d. ; Milk and Dairies Acts Postponement, d.; do., Amend., įd. ; Consolidated Fund (3) 1. ; Maintenance of live stock, id. ; Customs (exportation restriction), 4d.; War Loan extension, fd. ; Prize Courts, id. ; Kilmarnock Gas Ord. Confirm. (H. L.), id. ; Irvine and District Water Bd. (Emer. powers), Ord; Confirm (H.I.), 2d. ; Munitions of war, 2d. ; Naval and military war pensions, &c., id. ; National registration, ijd. WYMAN, June 15",,,Bills-Highland Rlwy,WYMAN,,0.0,,"Bills-Highland Rlwy. Ord. Confirm. (H.L.), id. ; Forfar Gas. Ord, Confirm., 2£d. ; do., Amend., fd.; Port Glasgow and Burgh Exten. Ord. Confirm. (H. L.), 3}d. ; do., Amend., d.; Electric Lighting Prov. Ord. 2 : Haworth, &c., 3d. ; Indictments (H.L.), 1}d.; Govt. of India (Amended) (H.L.), 7]d.; do., Amendments, d.; L.G. Prov. Ord. 8 : Swansea, &c., 3£d. ; do. 9: Bury, &c., 2 d.; Electric Lighting Prov. Ord. 4: Harrogate, &c., 4}d.; do. 5: Wath-upon-Dearne, &c., 3d. ; Pier and Har- bour Prov. Ord. 2: Cattewater, &c., 4d.; Re-election of ministers, fd.; do., Amended, Id. ; Ministry of Munitions, id.; Marriage, Prov. Ord., jd. ; Army Act Amendment (3) 1}d.; L.G.B. (Ireland) Prov. Ord. 2 : Armagh, &c., 2d. ; Milk and Dairies Acts Postponement, d.; do., Amend., įd. ; Consolidated Fund (3) 1. ; Maintenance of live stock, id. ; Customs (exportation restriction), 4d.; War Loan extension, fd. ; Prize Courts, id. ; Kilmarnock Gas Ord. Confirm. (H. L.), id. ; Irvine and District Water Bd. (Emer. powers), Ord; Confirm (H.I.), 2d. ; Munitions of war, 2d. ; Naval and military war pensions, &c., id. ; National registration, ijd. WYMAN, June 15",,,,June 15,
